69	97
70	97
69	98
70	98
69	99
70	99
69	100
70	100
23	15
24	15
25	15
26	15
23	16
24	16
25	16
26	16
23	17
24	17
25	17
26	17
23	18
24	18
25	18
26	18
23	19
24	19
25	19
26	19
35	29
36	29
37	29
35	30
36	30
37	30
35	31
36	31
37	31
35	32
36	32
37	32
33	42
34	42
35	42
33	43
34	43
35	43
38	49
39	49
38	50
39	50
34	58
35	58
36	58
37	58
34	59
35	59
36	59
37	59
46	59
47	59
48	59
34	60
35	60
36	60
37	60
46	60
47	60
48	60
46	61
47	61
48	61
46	62
47	62
48	62
43	67
44	67
45	67
46	67
43	68
44	68
45	68
46	68
43	69
44	69
45	69
46	69
74	76
75	76
76	76
82	76
83	76
84	76
85	76
74	77
75	77
76	77
82	77
83	77
84	77
85	77
74	78
75	78
76	78
82	78
83	78
84	78
85	78
74	79
75	79
76	79
82	79
83	79
84	79
85	79
74	80
75	80
76	80
76	85
77	85
76	86
77	86
52	96
53	96
54	96
55	96
52	97
53	97
54	97
55	97
52	98
53	98
54	98
55	98
52	99
53	99
54	99
55	99
57	99
58	99
59	99
57	100
58	100
59	100
57	101
58	101
59	101
63	105
64	105
63	106
64	106
62	4
63	4
62	5
63	5
62	6
63	6
62	7
63	7
7	8
8	8
69	8
70	8
7	9
8	9
61	9
62	9
63	9
64	9
69	9
70	9
7	10
8	10
61	10
62	10
63	10
64	10
69	10
70	10
7	11
8	11
61	11
62	11
63	11
64	11
69	11
70	11
7	12
8	12
61	12
62	12
63	12
64	12
69	12
70	12
32	19
33	19
34	19
35	19
36	19
32	20
33	20
34	20
35	20
36	20
32	21
33	21
34	21
35	21
36	21
1	23
2	23
1	24
2	24
127	25
128	25
129	25
130	25
133	25
134	25
135	25
127	26
128	26
129	26
130	26
133	26
134	26
135	26
128	43
129	43
130	43
131	43
128	44
129	44
130	44
131	44
48	12
49	12
50	12
48	13
49	13
50	13
48	14
49	14
50	14
48	15
49	15
50	15
44	16
45	16
46	16
47	16
48	16
49	16
50	16
44	17
45	17
46	17
47	17
48	17
44	18
45	18
46	18
47	18
48	18
44	19
45	19
46	19
47	19
48	19
44	20
45	20
46	20
47	20
48	20
77	2
78	2
79	2
80	2
77	3
78	3
79	3
80	3
85	3
86	3
87	3
85	4
86	4
87	4
85	5
86	5
87	5
85	6
86	6
87	6
78	8
79	8
78	9
79	9
78	10
79	10
78	11
79	11
83	11
84	11
85	11
83	12
84	12
85	12
75	14
76	14
77	14
75	15
76	15
77	15
78	22
79	22
80	22
81	22
78	23
79	23
80	23
81	23
121	52
122	52
121	53
122	53
121	54
122	54
121	55
122	55
55	27
56	27
55	28
56	28
55	29
56	29
66	29
67	29
68	29
69	29
70	29
49	30
50	30
55	30
56	30
66	30
67	30
68	30
69	30
70	30
49	31
50	31
55	31
56	31
66	31
67	31
68	31
69	31
70	31
49	32
50	32
106	60
107	60
108	60
109	60
110	60
106	61
107	61
108	61
109	61
110	61
111	66
112	66
113	66
114	66
115	66
111	67
112	67
113	67
114	67
115	67
106	68
107	68
111	68
112	68
113	68
114	68
115	68
106	69
107	69
106	70
107	70
98	77
99	77
100	77
101	77
98	78
99	78
100	78
101	78
98	79
99	79
100	79
101	79
73	109
74	109
75	109
73	110
74	110
75	110
54	126
55	126
56	126
57	126
58	126
54	127
55	127
56	127
57	127
58	127
54	128
55	128
56	128
57	128
58	128
47	129
48	129
49	129
54	129
55	129
56	129
57	129
58	129
38	130
39	130
47	130
48	130
49	130
54	130
55	130
56	130
57	130
58	130
38	131
39	131
53	131
54	131
55	131
56	131
38	132
39	132
53	132
54	132
55	132
56	132
53	133
54	133
55	133
56	133
53	134
54	134
55	134
56	134
49	135
50	135
51	135
52	135
53	135
49	136
50	136
51	136
52	136
53	136
66	23
67	23
68	23
69	23
70	23
66	24
67	24
68	24
69	24
70	24
138	30
139	30
140	30
141	30
138	31
139	31
140	31
141	31
138	32
139	32
140	32
141	32
138	33
139	33
140	33
141	33
138	34
139	34
140	34
141	34
38	75
39	75
40	75
51	75
52	75
53	75
38	76
39	76
40	76
44	76
45	76
46	76
51	76
52	76
53	76
44	77
45	77
46	77
51	77
52	77
53	77
44	78
45	78
46	78
44	79
45	79
46	79
50	83
51	83
52	83
64	83
65	83
66	83
67	83
50	84
51	84
52	84
64	84
65	84
66	84
67	84
50	85
51	85
52	85
68	90
69	90
70	90
60	91
61	91
62	91
63	91
64	91
68	91
69	91
70	91
60	92
61	92
62	92
63	92
64	92
68	92
69	92
70	92
50	93
51	93
52	93
53	93
54	93
50	94
51	94
52	94
53	94
54	94
49	110
50	110
51	110
52	110
49	111
50	111
51	111
52	111
107	27
108	27
109	27
107	28
108	28
109	28
107	29
108	29
109	29
107	30
108	30
109	30
107	31
108	31
109	31
84	33
85	33
86	33
87	33
76	34
77	34
84	34
85	34
86	34
87	34
101	34
102	34
103	34
104	34
76	35
77	35
84	35
85	35
86	35
87	35
101	35
102	35
103	35
104	35
76	36
77	36
101	36
102	36
103	36
104	36
88	37
89	37
101	37
102	37
103	37
104	37
53	38
54	38
55	38
56	38
57	38
88	38
89	38
101	38
102	38
103	38
104	38
53	39
54	39
55	39
56	39
57	39
88	39
89	39
53	40
54	40
55	40
56	40
57	40
79	40
80	40
81	40
82	40
83	40
53	41
54	41
55	41
56	41
57	41
79	41
80	41
81	41
