70	99
73	100
69	101
70	101
75	101
22	10
23	10
20	11
23	12
20	13
24	13
18	14
27	15
23	16
26	17
21	18
25	18
26	18
23	20
31	29
34	29
40	30
32	31
36	32
36	33
43	33
32	34
33	34
35	34
35	35
41	35
35	36
31	37
34	38
64	39
70	39
35	40
36	40
64	40
68	40
44	41
70	41
33	42
41	42
33	43
32	45
44	45
34	46
45	46
35	48
43	48
37	49
38	50
33	51
41	51
44	51
35	52
38	53
39	53
44	53
31	54
41	54
31	55
37	55
34	56
37	56
46	56
38	57
40	57
42	57
45	57
48	57
33	58
35	58
39	58
40	58
49	58
31	59
42	59
47	59
34	60
35	60
36	60
45	61
44	62
45	63
49	63
42	64
44	66
49	66
45	67
46	67
43	68
44	69
43	70
78	74
74	75
86	75
77	76
89	76
85	77
75	78
89	78
92	78
78	79
93	79
75	80
78	80
80	80
90	80
74	82
89	82
93	82
89	83
93	83
74	84
75	85
77	85
79	89
79	90
82	92
75	94
76	94
49	96
52	96
59	96
61	96
46	97
48	98
62	98
56	99
59	101
57	102
58	102
62	102
41	104
53	104
55	104
51	106
54	106
56	106
64	106
65	106
42	107
48	107
54	107
61	107
65	107
61	4
71	4
2	5
4	5
68	5
71	5
5	6
4	7
62	7
4	8
69	8
5	9
60	9
64	9
3	10
67	10
69	10
4	11
67	11
7	12
31	12
8	13
60	13
12	14
31	14
68	14
34	15
65	15
60	16
69	16
8	18
10	18
12	18
15	18
16	18
34	18
63	18
64	18
65	18
31	19
67	19
7	20
35	20
60	20
128	20
34	21
63	21
68	21
5	22
18	22
38	22
1	23
128	23
11	24
14	24
127	27
128	27
129	28
132	28
131	29
133	30
133	31
127	32
134	32
132	33
132	34
129	35
131	35
135	35
131	36
131	37
132	37
131	38
129	42
130	43
135	44
128	45
135	45
127	46
128	46
134	46
135	46
129	47
132	47
39	4
37	7
39	8
50	8
39	9
43	9
47	9
34	10
36	11
40	11
35	12
43	12
37	13
40	14
42	14
42	16
38	17
42	17
44	18
50	20
44	21
45	21
47	21
44	24
81	2
82	2
80	3
75	4
79	4
82	4
83	5
85	5
88	5
81	6
80	7
88	7
86	8
80	10
75	11
81	12
85	12
76	14
88	14
81	15
80	16
82	16
74	17
75	17
76	17
86	17
88	17
85	18
82	20
79	21
84	21
78	22
12	26
12	27
118	49
122	49
118	50
121	51
124	51
126	54
117	55
118	56
78	114
73	115
70	116
82	116
71	117
72	117
78	117
52	27
57	27
64	27
66	27
68	27
50	28
55	28
70	28
58	29
72	29
46	30
50	30
64	30
67	30
68	30
72	30
49	31
59	31
63	31
70	31
47	32
61	32
50	33
52	33
51	34
59	34
52	35
56	35
62	35
71	35
102	58
104	58
107	58
106	59
99	60
109	61
111	61
113	62
102	63
107	63
100	64
113	64
106	65
111	65
111	66
112	66
102	67
112	67
113	67
104	68
108	68
110	68
101	69
102	70
110	70
101	71
114	71
101	75
110	75
107	76
99	77
102	77
106	78
103	80
103	81
106	81
96	82
97	82
103	82
101	85
100	88
102	88
101	89
110	93
78	109
75	110
77	111
43	122
49	122
47	123
48	124
50	124
36	125
43	125
36	126
53	126
55	126
41	127
42	127
46	127
48	128
54	128
49	129
50	129
53	129
35	130
40	130
45	130
47	130
57	130
60	130
55	131
37	132
44	132
54	132
42	133
48	133
45	134
47	134
37	135
41	135
50	135
37	136
43	136
57	136
36	137
54	137
60	137
44	138
37	139
50	139
52	139
55	139
56	139
58	140
65	23
66	24
67	24
16	29
138	29
11	30
15	30
140	30
11	31
14	31
16	31
140	32
139	33
141	33
139	35
141	35
138	36
140	36
142	36
142	37
139	38
140	42
141	42
138	43
139	47
62	74
34	75
38	75
43	75
46	75
62	75
37	76
47	76
56	76
58	76
59	76
31	77
52	77
40	78
47	78
52	78
58	78
59	78
39	79
46	79
53	79
62	79
41	81
50	81
56	81
36	82
38	82
40	82
54	82
31	83
32	84
44	84
51	84
62	84
64	84
34	85
53	85
54	85
31	86
48	86
58	86
62	86
64	86
47	87
54	87
60	87
63	87
67	87
69	87
38	88
40	88
56	88
64	88
68	88
36	89
61	89
68	89
46	90
51	90
62	90
38	91
60	91
66	92
68	92
43	93
44	93
46	93
63	93
64	93
35	94
57	94
66	94
68	94
42	109
54	109
47	111
96	26
104	26
96	27
98	27
113	27
102	28
111	28
112	28
105	29
115	29
76	31
81	31
80	32
95	32
74	33
86	33
87	33
91	33
110	33
83	34
87	34
97	34
100	34
106	34
114	34
79	35
93	35
94	35
98	35
106	35
110	35
88	36
103	36
114	36
78	37
83	37
91	37
93	37
110	37
50	38
52	38
77	38
80	38
81	38
92	38
98	38
114	38
49	39
57	39
83	39
85	39
110	39
52	40
85	40
95	40
97	40
101	40
107	40
60	41
89	41
109	41
53	42
85	42
103	42
106	42
52	43
57	43
63	43
76	43
81	43
86	43
108	43
59	44
76	44
77	44
97	44
103	44
104	44
106	44
54	45
55	45
60	45
74	45
80	45
83	45
88	45
96	45
97	45
79	46
84	46
90	46
106	46
107	46
115	46
84	47
91	47
98	47
102	47
107	47
61	48
63	49
82	49
87	49
96	49
105	49
106	49
115	49
55	50
90	50
105	50
111	50
55	51
60	51
69	51
105	51
106	51
87	52
101	52
111	52
112	52
115	52
90	53
102	53
103	53
106	53
60	54
63	54
65	54
69	54
80	54
87	54
88	54
110	54
112	54
60	55
79	55
64	56
94	56
111	56
58	57
60	57
80	57
89	57
90	57
76	58
84	58
67	59
71	59
73	59
90	59
95	59
64	60
78	61
90	61
62	62
67	62
73	62
75	62
94	62
72	63
84	64
66	65
68	65
76	65
79	65
82	65
95	65
63	66
71	66
81	66
77	67
83	67
91	67
67	68
70	68
89	68
75	69
77	69
89	69
66	70
73	70
81	70
82	70
83	70
84	70
85	70
89	70
70	71
77	71
80	71
91	71
72	74
68	75
70	76
70	78
69	79
2	99
12	99
8	100
11	100
14	101
7	102
9	102
12	102
15	103
8	104
12	104
17	104
5	105
15	105
1	106
5	106
10	106
18	106
6	107
10	107
14	108
2	109
3	109
1	110
9	111
6	112
10	112
18	112
10	113
15	113
51	113
8	114
16	114
18	114
52	114
55	114
56	115
17	116
48	116
50	116
3	117
8	117
51	117
5	118
8	118
17	118
44	118
50	118
52	118
55	118
52	4
52	7
58	8
53	9
53	10
55	12
54	14
57	16
54	18
56	19
57	19
54	22
53	23
58	24
6	37
20	37
21	37
25	38
18	39
12	40
17	40
20	41
13	42
15	42
17	42
22	42
14	43
17	43
19	43
15	44
11	46
9	47
20	55
24	55
23	56
14	57
25	57
12	58
23	59
26	59
23	60
26	60
27	61
13	62
25	63
27	63
16	66
19	66
24	66
27	66
28	66
15	67
25	67
27	67
28	67
19	68
23	68
24	68
22	71
23	71
123	23
123	24
124	24
119	25
121	25
123	25
122	27
125	30
119	32
118	33
123	33
118	35
124	35
120	37
123	38
123	39
124	40
124	42
118	43
120	43
124	45
123	86
128	86
133	86
135	86
120	87
129	87
133	87
134	87
123	88
126	88
133	88
121	89
125	90
128	90
129	90
130	90
132	90
135	90
119	91
125	91
121	92
125	92
134	92
137	92
136	93
133	94
122	95
130	95
133	95
138	95
119	96
127	96
128	96
129	96
139	96
30	97
36	97
123	97
128	97
135	97
137	97
33	98
122	98
133	98
32	99
34	99
126	99
127	99
119	100
129	100
130	100
125	101
32	103
122	103
135	103
30	104
31	104
126	104
131	105
135	105
36	106
127	106
129	106
138	106
139	106
36	107
121	107
135	107
33	108
128	108
139	108
37	109
38	109
119	109
121	109
122	109
125	109
126	109
133	110
126	111
35	112
118	112
130	112
36	113
133	113
136	113
33	114
36	114
121	114
124	114
34	115
136	115
124	116
129	117
130	117
39	118
133	118
134	118
137	118
31	119
37	119
137	119
35	120
38	120
126	120
19	121
20	121
129	121
133	121
14	122
15	122
19	122
122	122
130	122
132	122
20	123
138	123
15	124
121	124
133	124
16	125
126	125
11	128
18	128
15	129
21	130
22	130
28	26
19	27
23	28
21	29
28	29
23	30
18	31
23	32
5	72
7	72
7	73
8	73
8	74
10	74
3	76
9	76
7	79
4	80
11	81
6	82
7	82
8	82
10	82
4	83
5	84
5	85
8	85
1	87
2	87
5	88
12	89
6	90
9	90
14	90
1	92
13	92
13	93
15	94
1	95
22	44
23	44
24	45
21	47
14	48
20	50
17	51
19	51
26	51
16	52
